epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,1.0739092799510246,0.6529027070435787,0.6465099246655659,0.6529027070435787,0.647552269618703,0.8618866756530035,0.7225285714285714,0.7212965408404024,0.7225285714285714,0.71935922559565
2,0.8695727134305142,0.7213119605224086,0.7162104898745635,0.7213119605224086,0.7167364630655223,0.8269745413689387,0.7332809523809524,0.7288487854326721,0.7332809523809524,0.7278681555719406
3,0.8274533121857076,0.7338874835586567,0.7291308731112507,0.7338874835586567,0.7294938229158242,0.8087912776606424,0.7385380952380952,0.7347231481997448,0.7385380952380952,0.7327583586981532
