epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,0.7739756634806422,0.7489221927777477,0.7443059161497834,0.7489221927777477,0.7444554813916775,0.7244004934674217,0.7633380952380953,0.7607713375639441,0.7633380952380953,0.7597465909772201
2,0.663740767193006,0.7820722266043129,0.7783118639355882,0.7820722266043129,0.7782327597365747,0.7245636850811187,0.7639333333333334,0.760302362814252,0.7639333333333334,0.7596152499201706
3,0.5774111242874638,0.8091661318021753,0.806114132792965,0.8091661318021753,0.8060653540523097,0.7437478287015642,0.7616904761904761,0.7583348424217368,0.7616904761904761,0.7563944115599682
