epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,0.7688486272852939,0.7501130103193983,0.7455693430793807,0.7501130103193983,0.7457020507967336,0.7241873125621251,0.7631809523809524,0.7601500344521566,0.7631809523809524,0.7582687546375191
2,0.659785316634225,0.783092635808812,0.7794061163516578,0.783092635808812,0.7793092310290737,0.7272259847822643,0.7621619047619047,0.7596899779229818,0.7621619047619047,0.7581267682376448
3,0.5722000878969303,0.8109222560431184,0.8078969161958333,0.8109222560431184,0.807843469599201,0.7498322268622262,0.7595190476190476,0.7555342231156248,0.7595190476190476,0.7561362164107764
