epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,0.7791210418232855,0.7467650477194364,0.7421115583479263,0.7467650477194364,0.7422292820856491,0.7355143244697934,0.760352380952381,0.7582305734322696,0.760352380952381,0.7550683557404118
2,0.669665808903254,0.7802865104964393,0.7765677520774641,0.7802865104964393,0.7764067393834881,0.7265386800175622,0.7618,0.7578164763707956,0.7618,0.7584475019509581
3,0.5822375310822301,0.8072498033161258,0.8042192384488899,0.8072498033161258,0.8040237527610655,0.7651030383382524,0.7565047619047619,0.7552940925486589,0.7565047619047619,0.7546033808861723
